,name,latitude,longitude,new_city_name
506,Hennaya,34.95139,-1.36806,Hennaya
507,MansoÃ»ra,34.86158,-1.33935,Mansourah
508,Nedroma,35.01361,-1.74799,Nedroma
509,Ouled Mimoun,34.90472,-1.03394,Ouled Mimoun
510,Remchi,35.06196,-1.43362,Remchi
511,Sebdou,34.63703,-1.33143,Sebdou
512,Sidi Abdelli,35.06937,-1.13706,Sidi Abdelli
513,Sidi Senoussi Ø³ÙØ¯Ù Ø³ÙÙØ³Ù,34.99691,-1.09449,Sidi Abdelli
514,Tlemcen,34.87833,-1.315,Tlemcen
515,Andorra la Vella,42.50779,1.52109,Andorra la Vella
516,Canillo,42.5676,1.59756,Canillo
517,El Tarter,42.57952,1.65362,El Tarter
518,Encamp,42.53474,1.58014,Encamp
519,Pas de la Casa,42.54277,1.73361,El Pas de la Casa
520,les Escaldes,42.50729,1.53414,Andorra la Vella
521,Arinsal,42.57205,1.48453,Arinsal
522,la Massana,42.54499,1.51483,La Massana
523,Ordino,42.55623,1.53319,Ordino
524,Sant JuliÃ  de LÃ²ria,42.46372,1.49129,Sant Julià de Lòria
525,Caxito,-8.57848,13.66425,Caxito
526,Benguela,-12.57626,13.40547,Benguela
527,Catumbela,-12.43002,13.54677,Catumbela
528,Lobito,-12.3644,13.53601,Lobito
529,Camacupa,-12.01667,17.48333,Camacupa
530,Catabola,-12.15,17.28333,Catabola
531,Chissamba,-12.16667,17.33333,Chissamba
532,Cuito,-12.38333,16.93333,Kuito
533,Cabinda,-5.55,12.2,Cabinda
534,Menongue,-14.6585,17.69099,Menongue
535,Camabatela,-8.18812,15.37495,Camabatela
536,Nâdalatando,-9.29782,14.91162,N'dalatando
537,Quibala,-10.73366,14.97995,Quibala
538,Sumbe,-11.20605,13.84371,Sumbe
539,Uacu Cungo,-11.35669,15.11719,Waku Kungo
540,Ondjiva,-17.06667,15.73333,Ondjiva
541,CaÃ¡la,-12.8525,15.56056,Caala
542,Chela,-12.30261,15.43358,Camenhe
543,Huambo,-12.77611,15.73917,Huambo
544,Longonjo,-12.90667,15.25333,Longonjo
545,Caconda,-13.73333,15.06667,Caconda
546,Caluquembe,-13.92093,14.53476,Calepi
547,Chibia,-15.23657,13.88468,Chaungo
548,Chicomba,-14.30788,14.98672,Cutenda
549,Chipindo,-13.8683,15.73277,Chipindo
550,Cuvango,-14.27693,16.31475,Samba-Cavinga
551,Gambos,-15.80926,14.07661,Chibemba
552,Humpata,-15.0725,13.36771,Humpata
553,Jamba,-14.76294,15.83493,Dumbo
554,Lubango,-14.91717,13.4925,Lubango
555,Matala,-15.23967,15.17246,Honga
556,Quilengues,-13.99213,13.76705,Vombo
557,Quipungo,-15.12203,14.55953,5R
558,Belas,-9.06875,13.16072,Belas
559,Icolo e Bengo,-9.24191,13.73549,Fazenda Cunga
560,Luanda,-8.83682,13.23432,Luanda
561,Lucapa,-8.68337,20.27045,Mamuchico
562,Cazaji,-11.06715,20.70148,Cazaje
563,Saurimo,-9.66078,20.39155,Saurimo
564,Malanje,-9.54015,16.34096,Malanje
565,LÃ©ua,-11.65,20.45,Leua
566,Luau,-10.70727,22.22466,Luau
567,Luena,-11.78333,19.91667,Luena
568,Lumeje,-11.55,20.78333,Lumeje
569,UÃ­ge,-7.60874,15.06131,Uige
570,Mbanza Congo,-6.26703,14.2401,M'banza-Kongo
571,N'zeto,-7.23116,12.8666,N'zeto
572,Soio,-6.1349,12.36894,Soyo
573,Codrington,17.63333,-61.83333,Codrington
574,Piggotts,17.11667,-61.8,Piggotts
575,Potters Village,17.11337,-61.81962,Piggotts
576,Saint Johnâs,17.12096,-61.84329,St John's
577,Bolands,17.06565,-61.87466,Bolands
578,Falmouth,17.02741,-61.78136,Liberta
579,Liberta,17.04141,-61.79052,Liberta
580,All Saints,17.06671,-61.79303,All Saints
581,Parham,17.09682,-61.77046,Parham
582,Balvanera,-34.61032,-58.39766,Buenos Aires
583,Barracas,-34.64966,-58.38341,Buenos Aires
584,Belgrano,-34.5627,-58.45829,Buenos Aires
585,Boedo,-34.63333,-58.41667,Buenos Aires
586,Buenos Aires,-34.61315,-58.37723,Buenos Aires
587,Colegiales,-34.57365,-58.44924,Buenos Aires
588,Retiro,-34.58333,-58.38333,Buenos Aires
589,Villa Lugano,-34.67907,-58.47263,Buenos Aires
590,Villa OrtÃºzar,-34.57973,-58.46829,Buenos Aires
591,Villa Santa Rita,-34.61082,-58.481,Buenos Aires
592,Ancasti,-28.81247,-65.50145,Ancasti
593,AndalgalÃ¡,-27.58185,-66.31626,Andalgalá
594,Antofagasta de la Sierra,-26.0594,-67.40636,Antofagasta de la Sierra
595,CapayÃ¡n,-28.77436,-66.04749,Capayán
596,Departamento de Ambato,-28,-65.91667,Los Talas
597,Departamento de Ancasti,-29,-65.5,Yerba Buena
598,Departamento de AndalgalÃ¡,-27.58333,-66.46667,Amanao
599,Departamento de Antofagasta de la Sierra,-26,-67.58333,2M
600,Departamento de CapayÃ¡n,-28.83333,-66,Capayán
601,Departamento de Capital,-28.41667,-65.8,Catamarca
602,Departamento de El Alto,-28.41667,-65.41667,Iloga
603,Departamento de Fray Mamerto EsquiÃº,-28.3,-65.75,Villa Las Pirquitas
604,Departamento de La Paz,-29.25,-65.25,San Nicolas
605,Departamento de PomÃ¡n,-28.25,-66.41667,28
606,Departamento de Santa MarÃ­a,-26.66667,-66.41667,La Hoyada
607,Departamento de Santa Rosa,-28.08333,-65.25,Bañado de Ovanta
608,Departamento de Tinogasta,-27.5,-68,22
609,Departamento de Valle Viejo,-28.58333,-65.75,Catamarca
610,El Rodeo,-28.21518,-65.8742,El Rodeo
611,FiambalÃ¡,-27.67225,-67.6187,Fiambalá
612,HualfÃ­n,-27.22896,-66.83131,Hualfín
613,Huillapima,-28.72533,-65.9787,Huillapima
614,IcaÃ±o,-28.91934,-65.32817,Río Chico
615,La Puerta de San JosÃ©,-27.55,-67.01667,Puerta de San José
616,Londres,-27.71439,-67.13349,Londres
617,Los Altos,-28.04845,-65.49945,Los Altos
618,Los Varela,-27.93003,-65.87153,Los Varela
619,MutquÃ­n,-28.32104,-66.14253,Mutquín
620,PomÃ¡n,-28.39455,-66.22052,Villa de Pomán
621,Puerta de Corral Quemado,-27.23,-66.93635,Puerta de Corral Quemado
622,Recreo,-29.28184,-65.06096,Recreo
623,San Antonio,-28.01009,-65.70874,San Antonio
624,San Fernando del Valle de Catamarca,-28.46957,-65.78524,Catamarca
625,Santa MarÃ­a,-26.69547,-66.04732,Santa María
626,Tinogasta,-28.06319,-67.56488,Tinogasta
627,AviÃ¡ Terai,-26.68532,-60.7292,Aviá Teraí
628,Barranqueras,-27.48132,-58.93925,Barranqueras
629,Basail,-27.88539,-59.28245,Basail
630,Campo Largo,-26.80077,-60.84215,Campo Largo
631,CapitÃ¡n Solari,-26.80215,-59.56089,Capitán Solari
632,Castelli,-25.94679,-60.61947,Juan José Castelli
633,Charadai,-27.65503,-59.86291,Charadai
634,Charata,-27.21438,-61.18795,Charata
635,Chorotis,-27.91578,-61.39982,Chorotis
636,Ciervo Petiso,-26.58041,-59.63094,Ciervo Petiso
637,Colonia BenÃ­tez,-27.33099,-58.94622,Colonia Benítez
638,Colonia Elisa,-26.93041,-59.51861,Colonia Elisa
639,Colonias Unidas,-26.69825,-59.63154,Colonias Unidas
640,ConcepciÃ³n del Bermejo,-26.59926,-60.94617,Concepción del Bermejo
641,Coronel Du Graty,-27.68038,-60.91462,Coronel Du Graty
642,Corzuela,-26.95374,-60.96928,Corzuela
643,CotÃ©-Lai,-27.5,-59.6,Cote Lai
644,Departamento de Almirante Brown,-25.81662,-61.45576,9M
645,Departamento de Bermejo,-27,-58.66667,La Leonesa
646,Departamento de Comandante FernÃ¡ndez,-26.83333,-60.5,Presidencia Roque Sáenz Peña
647,Departamento de Doce de Octubre,-27.41667,-61.33333,General Pinedo
648,Departamento de Dos de Abril,-27.60932,-61.34473,Hermoso Campo
649,Departamento de General Donovan,-27.16667,-59.33333,Makallé
650,Departamento de General GÃ¼emes,-25.16667,-61.41667,Los Quirquinchos
651,Departamento de Independencia,-26.66667,-60.66667,Aviá Teraí
652,Departamento de Libertad,-27.33333,-59.33333,Cardoso
653,Departamento de MaipÃº,-26.33333,-60.41667,Tres Isletas
654,Departamento de Nueve de Julio,-26.95331,-61.27627,El Puca
655,Departamento de OâHiggins,-27.25,-60.66667,San Bernardo
656,Departamento de Presidencia de la Plaza,-27,-59.75,Presidencia de la Plaza
657,Departamento de Quitilipi,-26.66667,-60.16667,88
658,Departamento de San Fernando,-27.66667,-59.16667,Los Algarrobos
659,Departamento de San Lorenzo,-27.33333,-60.41667,Villa Berthet
660,Departamento de Sargento Cabral,-26.83333,-59.5,Capitán Solari
661,Departamento de TapenagÃ¡,-27.5,-59.75,km 474
662,Fontana,-27.41813,-59.02392,Fontana
663,Gancedo,-27.49038,-61.67571,Gancedo
664,General JosÃ© de San MartÃ­n,-26.53743,-59.34158,General José de San Martín
665,General Pinedo,-27.31667,-61.28333,General Pinedo
666,General Vedia,-26.93382,-58.6604,General Vedia
667,Hermoso Campo,-27.60816,-61.34441,Hermoso Campo
668,La Clotilde,-27.13333,-60.66667,La Clotilde
669,La Eduvigis,-26.83607,-59.06211,La Eduvigis
670,La Escondida,-27.10724,-59.44784,La Escondida
671,La Leonesa,-27.03786,-58.70347,La Leonesa
672,La Tigra,-27.10996,-60.58719,La Tigra
673,La Verde,-27.12634,-59.37352,La Verde
674,Laguna Limpia,-26.49565,-59.68083,Laguna Limpia
675,Lapachito,-27.15997,-59.38605,Lapachito
676,Las BreÃ±as,-27.08966,-61.08161,Las Breñas
677,Las Garcitas,-26.61802,-59.80135,Las Garcitas
678,Los Frentones,-26.4077,-61.41367,Los Frentones
679,Machagai,-26.92614,-60.04955,Machagai
680,MakallÃ©,-27.20687,-59.28696,Makallé
681,Margarita BelÃ©n,-27.2616,-58.97219,Margarita Belén
682,Napenay,-26.73333,-60.61667,Napenay
683,Pampa AlmirÃ³n,-26.70039,-59.12331,Pampa Almirón
684,Pampa del Indio,-26.04982,-59.93728,Pampa del Indio
685,Pampa del Infierno,-26.50517,-61.17436,Pampa del Infierno
686,Presidencia de la Plaza,-27.00147,-59.84243,Presidencia de la Plaza
687,Presidencia Roca,-26.1409,-59.59541,Presidencia Roca
688,Presidencia Roque SÃ¡enz PeÃ±a,-26.78522,-60.43876,Presidencia Roque Sáenz Peña
689,Puerto Bermejo,-26.92739,-58.50917,Puerto Bermejo
690,Puerto Tirol,-27.37218,-59.08206,Desvio Tirol
691,Puerto Vilelas,-27.51414,-58.93906,Puerto Vilelas
692,Quitilipi,-26.86913,-60.21683,Quitilipi
693,Resistencia,-27.46056,-58.98389,Resistencia
694,SamuhÃº,-27.52116,-60.39167,Samuhú
695,San Bernardo,-27.28782,-60.71252,San Bernardo
696,Santa Sylvina,-27.83261,-61.13747,Santa Sylvina
697,Taco Pozo,-25.61557,-63.26708,Taco Pozo
698,Tres Isletas,-26.34067,-60.43207,Tres Isletas
699,Villa Ãngela,-27.57383,-60.71526,Villa Ángela
700,Villa Berthet,-27.29174,-60.41263,Villa Berthet
701,Alto RÃ­o Senguer,-45.04105,-70.81982,Alto Río Senguer
702,Camarones,-44.79709,-65.70994,Camarones
703,Comodoro Rivadavia,-45.86413,-67.49656,Comodoro Rivadavia
704,Departamento de Biedma,-42.41667,-65,82
705,Departamento de Cushamen,-42.5,-70.83333,2M
706,Departamento de Escalante,-45.33333,-67.33333,Pampa Salamanca
707,Departamento de Florentino Ameghino,-44.41667,-66.16667,88
708,Departamento de FutaleufÃº,-43.08333,-71.41667,Trevelin
709,Departamento de GaimÃ¡n,-43.33333,-66.33333,MM
710,Departamento de Gastre,-42.83333,-68.66667,M8
711,Departamento de LanguiÃ±eo,-43.33333,-70.66667,M8
712,Departamento de MÃ¡rtires,-43.83333,-67.16667,M8
713,Departamento de Paso de Indios,-44,-68.83333,2M
714,Departamento de Rawson,-43.12342,-65.10179,Estancia La Pelada
715,Departamento de RÃ­o Senguerr,-45.33333,-70.83333,MM
716,Departamento de Sarmiento,-45.33333,-69,M2
717,Departamento de Tehuelches,-44.22132,-70.2526,FX
718,Departamento de Telsen,-42.41667,-67.16667,88
719,DolavÃ³n,-43.30684,-65.70651,Dolavon
720,El MaitÃ©n,-42.04924,-71.16693,El Maitén
721,Esquel,-42.91147,-71.31947,Esquel
722,GaimÃ¡n,-43.2897,-65.4929,Gaiman
723,Gastre,-42.26186,-69.22112,Gastre
724,Gobernador Costa,-44.04992,-70.59798,Gobernador Costa
725,Hoyo de EpuyÃ©n,-42.07189,-71.50811,El Hoyo
726,JosÃ© de San MartÃ­n,-44.05032,-70.46967,José de San Martín
727,Lago Puelo,-42.06684,-71.60384,Lago Puelo
728,Las Plumas,-43.72058,-67.28319,Las Plumas
729,Puerto Madryn,-42.7692,-65.03851,Puerto Madryn
730,Rada Tilly,-45.92462,-67.55424,Rada Tilly
731,Rawson,-43.30016,-65.10228,Rawson
732,RÃ­o Mayo,-45.68573,-70.25797,Río Mayo
733,RÃ­o Pico,-44.17905,-71.36847,Río Pico
734,Sarmiento,-45.58815,-69.06996,Sarmiento
735,Tecka,-43.49489,-70.8102,Tecka
736,Trelew,-43.24895,-65.30505,Trelew
737,Trevelin,-43.0858,-71.46386,Trevelin
738,Achiras,-33.17538,-64.99331,Achiras
739,Adelia MarÃ­a,-33.63152,-64.02097,Adelia María
740,Agua de Oro,-31.06661,-64.30017,Agua de Oro
741,Alejandro Roca,-33.35369,-63.71849,Alejandro Roca
742,Alejo Ledesma,-33.60643,-62.62304,Alejo Ledesma
743,Almafuerte,-32.19296,-64.25559,Almafuerte
744,Alta Gracia,-31.65292,-64.42826,Alta Gracia
745,Altos de ChipiÃ³n,-30.9559,-62.33727,Altos de Chipión
746,Arias,-33.64411,-62.40272,Arias
747,Arroyito,-31.42022,-63.05002,Arroyito
748,Arroyo Cabral,-32.49119,-63.40126,Arroyo Cabral
749,Balnearia,-31.0088,-62.66733,Balnearia
750,Bell Ville,-32.62591,-62.68873,Bell Ville
751,BerrotarÃ¡n,-32.451,-64.38867,Berrotarán
752,Brinkmann,-30.86589,-62.03742,Brinkmann
753,Buchardo,-34.72263,-63.5092,Buchardo
754,Camilo Aldao,-33.12745,-62.09453,Camilo Aldao
755,CaÃ±ada de Luque,-30.73341,-63.72375,Cañada de Luque
756,Canals,-33.56542,-62.88927,Canals
757,Capilla del Monte,-30.86088,-64.52515,Capilla del Monte
758,Carnerillo,-32.91371,-64.02175,Carnerillo
759,Carrilobo,-31.87296,-63.11715,Carrilobo
760,Cavanagh,-33.47606,-62.33888,Cavanagh
761,Charras,-33.024,-64.04719,Charras
762,ChazÃ³n,-33.07872,-63.27657,Chazón
763,Cintra,-32.30673,-62.65214,Cintra
764,Colonia La Tordilla,-31.23746,-63.06134,La Tordilla
765,Colonia San BartolomÃ©,-31.5278,-62.72436,Colonia San Bartolomé
766,CÃ³rdoba,-31.4135,-64.18105,Córdoba
767,Coronel Baigorria,-32.8477,-64.36107,Coronel Baigorria
768,Coronel Moldes,-33.6227,-64.59711,Coronel Moldes
769,Corral de Bustos,-33.28205,-62.18463,Corral de Bustos
770,Corralito,-32.02462,-64.19216,Corralito
771,CosquÃ­n,-31.24508,-64.46563,Cosquín
772,Costa Sacate,-31.6477,-63.75935,Costa Sacate
773,Cruz Alta,-33.00887,-61.80746,Cruz Alta
774,Cruz del Eje,-30.72644,-64.80387,Cruz del Eje
775,Cuesta Blanca,-31.48658,-64.5715,Cuesta Blanca
776,Dalmacio VÃ©lez SÃ¡rsfield,-32.61072,-63.58038,Dalmacio Vélez Sarsfield
777,DeÃ¡n Funes,-30.42036,-64.34984,Deán Funes
778,Del Campillo,-34.37659,-64.49504,Del Campillo
779,Departamento de Calamuchita,-32.25,-64.58333,Villa El Tala
780,Departamento de ColÃ³n,-31.16667,-64.16667,Gral. Paz
781,Departamento de Cruz del Eje,-30.75,-65,Bañado de Soto
782,Departamento de General Roca,-34.66667,-64.25,82
783,Departamento de General San MartÃ­n,-32.5,-63.33333,Arroyo Cabral
784,Departamento de JuÃ¡rez Celman,-33.33333,-63.66667,Alejandro Roca
785,Departamento de Marcos JuÃ¡rez,-33,-62.25,Inriville
786,Departamento de Minas,-31,-65.33333,La Playa
787,Departamento de Presidente Roque SÃ¡enz PeÃ±a,-34.25,-63.5,Salguero
788,Departamento de RÃ­o Cuarto,-33.33333,-64.5,Las Vertientes
789,Departamento de RÃ­o Primero,-31.08333,-63.5,Santa Rosa de Río Primero
790,Departamento de RÃ­o Seco,-30.08333,-63,La Rincónada
791,Departamento de RÃ­o Segundo,-31.75,-63.5,Matorrales
792,Departamento de San Alberto,-31.75,-65.25,San Jose
793,Departamento de San Javier,-32.08333,-65.16667,Conlara
794,Departamento de San Justo,-31.33333,-62.66667,La Francia
795,Departamento de Sobremonte,-29.66667,-64.08333,La Maladilla
796,Departamento de Totoral,-30.83333,-63.91667,Los Cometierra
797,Departamento de Tulumba,-30.25,-63.91667,Churqui Cañada
798,Departamento de UniÃ³n,-32.83333,-62.75,Justiniano Posse
799,DespeÃ±aderos,-31.81626,-64.28989,Despeñaderos
800,Devoto,-31.40431,-62.30634,Devoto
801,El AraÃ±ado,-31.7412,-62.89322,El Arañado
802,El TÃ­o,-31.38357,-62.82938,El Tío
803,Elena,-32.57205,-64.39481,Elena
804,Embalse,-32.18,-64.41809,Embalse
805,Etruria,-32.94008,-63.2466,Etruria
806,General Baldissera,-33.12246,-62.3063,General Baldissera
807,General Cabrera,-32.81313,-63.87243,General Cabrera
808,General Levalle,-34.01472,-63.92413,Gral. Levalle
809,General Roca,-32.73196,-61.91599,General Roca
810,GuatimozÃ­n,-33.46149,-62.43844,Guatimozin
811,Hernando,-32.42657,-63.73333,Hernando
812,Huanchillas,-33.66653,-63.63701,Huanchillas
813,Huerta Grande,-31.07524,-64.49063,Huerta Grande
814,Huinca RenancÃ³,-34.84038,-64.3758,Huinca Renancó
815,IdiazÃ¡bal,-32.81411,-63.03252,Idiazábal
816,Inriville,-32.94424,-62.23028,Inriville
817,Isla Verde,-33.24104,-62.40297,Isla Verde
818,ItalÃ³,-34.79237,-63.78199,Italo
819,James Craik,-32.1612,-63.46688,James Craik
820,JesÃºs MarÃ­a,-30.98153,-64.09424,Jesús María
821,Justiniano Posse,-32.88411,-62.67788,Justiniano Posse
822,La Calera,-31.34377,-64.33529,La Calera
823,La Carlota,-33.41993,-63.29769,La Carlota
824,La Cesira,-33.95115,-62.97238,La Cesira
825,La Cumbre,-30.98201,-64.49139,La Cumbre
826,La Falda,-31.08841,-64.48987,La Falda
827,La Francia,-31.40675,-62.63396,La Francia
828,La Granja,-31.00919,-64.26869,La Granja
829,La Para,-30.89416,-63.00107,La Para
830,La Playosa,-32.10002,-63.03088,La Playosa
831,Laborde,-33.15319,-62.85661,Laborde
832,Laboulaye,-34.12662,-63.39119,Laboulaye
833,Laguna Larga,-31.77652,-63.80104,Laguna Larga
834,Las Acequias,-33.28155,-63.9761,Las Acequias
835,Las Higueras,-33.09231,-64.28899,Río Cuarto
836,Las Junturas,-31.83125,-63.45016,Las Junturas
837,Las Perdices,-32.69794,-63.70634,Las Perdices
838,Las Varas,-31.8026,-62.61655,Las Varas
839,Las Varillas,-31.87208,-62.71946,Las Varillas
840,Leones,-32.66174,-62.29678,Leones
841,Los Cocos,-30.92497,-64.50207,Los Cocos
842,Los CÃ³ndores,-32.31983,-64.27751,Los Condores
843,Los Surgentes,-32.98454,-62.02191,Los Surgentes
844,MalagueÃ±o,-31.46467,-64.3584,Malagueño
845,Malvinas Argentinas,-31.38194,-64.05545,Malvinas Argentinas
846,Marcos JuÃ¡rez,-32.6978,-62.10672,Marcos Juárez
847,Marull,-30.99471,-62.82576,Marull
848,Mattaldi,-34.48194,-64.17255,Mattaldi
849,Mendiolaza,-31.26738,-64.30087,Mendiolaza
850,Mina Clavero,-31.72101,-65.00619,Mina Clavero
851,Miramar,-30.91859,-62.67814,Miramar
852,Monte Buey,-32.91642,-62.45669,Monte Buey
853,Monte Cristo,-31.34312,-63.94437,Monte Cristo
854,Monte MaÃ­z,-33.20462,-62.60085,Monte Maíz
855,Morrison,-32.5948,-62.83455,Morrison
856,Morteros,-30.71164,-61.99862,Morteros
857,Noetinger,-32.36597,-62.31126,Noetinger
858,Obispo Trejo,-30.78128,-63.41349,Obispo Trejo
859,Oliva,-32.04158,-63.56978,Oliva
860,Oncativo,-31.91353,-63.68201,Oncativo
861,OrdÃ³Ã±ez,-32.84057,-62.86552,Ordonez
862,Pascanas,-33.1255,-63.04084,Pascanas
863,Pasco,-32.74733,-63.34232,Pasco
864,Pilar,-31.6789,-63.87964,Pilar
865,PiquillÃ­n,-31.30158,-63.75788,Piquillín
866,PorteÃ±a,-31.01391,-62.0665,Porteña
867,Pozo del Molle,-32.0186,-62.91984,Pozo del Molle
868,Quilino,-30.21397,-64.50063,Quilino
869,RÃ­o Ceballos,-31.16486,-64.32241,Rio Ceballos
870,RÃ­o Cuarto,-33.13067,-64.34992,Río Cuarto
871,RÃ­o Segundo,-31.6526,-63.9099,Río Segundo
872,RÃ­o Tercero,-32.17301,-64.11405,Río Tercero
873,Sacanta,-31.663,-63.04505,Sacanta
874,SaldÃ¡n,-31.30262,-64.307,Villa Allende
875,Salsacate,-31.31842,-65.09003,Salsacate
876,Salsipuedes,-31.13725,-64.29589,Salsipuedes
877,Sampacho,-33.3839,-64.72211,Sampacho
878,San AgustÃ­n,-31.97681,-64.374,San Agustín
879,San Antonio de LitÃ­n,-32.21377,-62.63237,San Antonio de Litín
880,San Basilio,-33.49763,-64.31495,San Basilio
881,San Carlos,-31.17761,-65.10245,San Carlos Minas
882,San Francisco,-31.42797,-62.08266,San Francisco
883,San Francisco del ChaÃ±ar,-29.7883,-63.94411,San Francisco del Chañar
884,San JosÃ© de la Dormida,-30.3544,-63.94871,San José de La Dormida
885,Santa Eufemia,-33.17659,-63.28281,Santa Eufemia
886,Santa Magdalena,-34.51776,-63.94409,Jovita
887,Santa Rosa de Calamuchita,-32.06905,-64.53631,Santa Rosa de Calamuchita
888,Santa Rosa de RÃ­o Primero,-31.15231,-63.40191,Santa Rosa de Río Primero
889,Santiago Temple,-31.38731,-63.41821,Santiago Temple
890,Saturnino M. Laspiur,-31.70287,-62.48202,Saturnino M. Laspiur
891,SebastiÃ¡n Elcano,-30.16105,-63.5936,Sebastian Elcano
892,Serrano,-34.46971,-63.53842,Serrano
893,Serrezuela,-30.63761,-65.38692,Serrezuela
894,Tancacha,-32.24309,-63.9807,Tancacha
895,Ticino,-32.6935,-63.43606,Ticino
896,TÃ­o Pujio,-32.2879,-63.35598,Tío Pujio
897,Toledo,-31.55574,-64.00947,Toledo
898,Ucacha,-33.03203,-63.50666,Ucacha
899,Unquillo,-31.23073,-64.31615,Unquillo
900,Valle Hermoso,-31.11732,-64.48084,Valle Hermoso
901,Viamonte,-33.74647,-63.09764,Viamonte
902,VicuÃ±a Mackenna,-33.91965,-64.39215,Vicuña Mackenna
903,Villa Allende,-31.29458,-64.29538,Villa Allende
904,Villa Ascasubi,-32.16351,-63.89157,Villa Ascasubi
905,Villa Berna,-31.91419,-64.73249,Villa Berna
906,Villa Carlos Paz,-31.42414,-64.49778,Villa Carlos Paz
907,Villa ConcepciÃ³n del TÃ­o,-31.32259,-62.81354,Villa Concepción del Tío
908,Villa Cura Brochero,-31.70578,-65.01796,Villa Cura Brochero
909,Villa de Soto,-30.85523,-64.99947,Villa de Soto
910,Villa del Dique,-32.17667,-64.45543,Villa del Dique
911,Villa del Rosario,-31.5566,-63.53452,Villa del Rosario
912,Villa del Totoral,-30.81667,-63.71667,Totoral
913,Villa Dolores,-31.94585,-65.18958,Villa Dolores
914,Villa General Belgrano,-31.97828,-64.55627,Villa General Belgrano
915,Villa Giardino,-31.03333,-64.48333,Villa Giardino
916,Villa Huidobro,-34.83826,-64.58686,Villa Huidobro
917,Villa Las Rosas,-31.95021,-65.05354,Villa de Las Rosas
918,Villa MarÃ­a,-32.40751,-63.24016,Villa María
919,Villa Nueva,-32.43293,-63.24763,Villa María
920,Villa ReducciÃ³n,-33.20105,-63.86234,Villa Reducción
921,Villa Rumipal,-32.1879,-64.48027,Villa Rumipal
922,Villa Tulumba,-30.39552,-64.12241,Villa Tulumba
923,Villa Valeria,-34.34093,-64.9203,Villa Valeria
924,Wenceslao Escalante,-33.17303,-62.77078,Wenceslao Escalante
925,Alvear,-29.09683,-56.55043,Alvear
926,BerÃ³n de Astrada,-27.55067,-57.5346,Berón de Astrada
927,Bonpland,-29.81708,-57.42974,Bonpland
928,ChavarrÃ­a,-28.95489,-58.57277,Chavarría
929,ConcepciÃ³n,-28.39175,-57.88777,Concepción
930,Corrientes,-27.46784,-58.8344,Corrientes
931,Cruz de los Milagros,-28.83646,-59.00476,Cruz de los Milagros
932,CuruzÃº CuatiÃ¡,-29.79171,-58.0546,Curuzú Cuatiá
933,Departamento de Bella Vista,-28.5,-58.83333,San Roque
934,Departamento de BerÃ³n de Astrada,-27.5,-57.66667,Berón de Astrada
935,Departamento de Capital,-27.5,-58.75,Corrientes
936,Departamento de ConcepciÃ³n,-28.33333,-58,Concepción
937,Departamento de CuruzÃº CuatiÃ¡,-29.5,-58.5,22
938,Departamento de Empedrado,-27.83333,-58.66667,Manuel Derqui
939,Departamento de Esquina,-30,-59.33333,2M
940,Departamento de General Alvear,-28.83333,-56.5,Estación Torrent
941,Departamento de General Paz,-27.75,-57.83333,Paso Florentin
942,Departamento de Goya,-29.5,-59.5,22
943,Departamento de ItatÃ­,-27.33333,-58,M2
944,Departamento de ItuzaingÃ³,-27.90085,-56.86604,MH
945,Departamento de Lavalle,-29,-58.91667,Yataity Calle
946,Departamento de MburucuyÃ¡,-28,-58.25,Mburucuyá
947,Departamento de Mercedes,-29,-57.83333,2M
948,Departamento de Monte Caseros,-30.25,-57.83333,Labougle
949,Departamento de Paso de los Libres,-29.66667,-57.25,Paso de los Libres
950,Departamento de Saladas,-28.25,-58.75,Saladas
951,Departamento de San Cosme,-27.33333,-58.5,San Cosme
952,Departamento de San Luis del Palmar,-27.5,-58.25,Lomas de Galarza
953,Departamento de San MartÃ­n,-28.83333,-56.91667,M8
